date,country,region,subregion,C1 School Closing,C1_flag,C1_note,C1_source_category,C1_source_full_text,C1_source_organization,C1_source_organization_2,C1_source_title,C1_source_url,C2 Workplace Closures,C2_flag,C2_note,C2_source_category,C2_source_full_text,C2_source_organization,C2_source_organization_2,C2_source_title,C2_source_url,C3 Cancel public events,C3_flag,C3_note,C3_source_category,C3_source_full_text,C3_source_organization,C3_source_organization_2,C3_source_title,C3_source_url,C4 Public Gathering Restrictions,C4_flag,C4_note,C4_source_category,C4_source_full_text,C4_source_organization,C4_source_organization_2,C4_source_title,C4_source_url,C5 Close public transport,C5_flag,C5_note,C5_source_category,C5_source_full_text,C5_source_organization,C5_source_organization_2,C5_source_title,C5_source_url,C7 Restrictions on internal movements,C7_flag,C7_note,C7_source_category,C7_source_full_text,C7_source_organization,C7_source_organization_2,C7_source_title,C7_source_url,C8 International Travel Controls,C8_flag,C8_note,C8_source_category,C8_source_full_text,C8_source_organization,C8_source_organization_2,C8_source_title,C8_source_url,E1 Income Support,E1_flag,E1_note,E1_source_category,E1_source_full_text,E1_source_organization,E1_source_organization_2,E1_source_title,E1_source_url,E2 Debt / Contract Relief for Households,E2_flag,E2_note,E2_source_category,E2_source_full_text,E2_source_organization,E2_source_organization_2,E2_source_title,E2_source_url,E3 Fiscal measures,E3_flag,E3_note,E3_source_category,E3_source_full_text,E3_source_organization,E3_source_organization_2,E3_source_title,E3_source_url,E4 Support for Other Countries,E4_flag,E4_note,E4_source_category,E4_source_full_text,E4_source_organization,E4_source_organization_2,E4_source_title,E4_source_url,H1 Public Info Campaigns,H1_flag,H1_note,H1_source_category,H1_source_full_text,H1_source_organization,H1_source_organization_2,H1_source_title,H1_source_url,H2 Testing policy,H2_flag,H2_note,H2_source_category,H2_source_full_text,H2_source_organization,H2_source_organization_2,H2_source_title,H2_source_url,H3 Contact tracing,H3_flag,H3_note,H3_source_category,H3_source_full_text,H3_source_organization,H3_source_organization_2,H3_source_title,H3_source_url,H4 Emergency investment in health care,H4_flag,H4_note,H4_source_category,H4_source_full_text,H4_source_organization,H4_source_organization_2,H4_source_title,H4_source_url,H5 Investment in vaccines,H5_flag,H5_note,H5_source_category,H5_source_full_text,H5_source_organization,H5_source_organization_2,H5_source_title,H5_source_url
2020-03-14,Canada,Alberta,All,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,Canada,Alberta,All,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Accredited News Agency,"University of Calgary medical students and residents are helping fight the spread of COVID-19 on the front lines, and with their help the province has quadrupled its contact-tracing capacity. Public Health resident Dr. Richelle Schindler has been working on the province's response to COVID-19 since January.  She said in mid-March there was a surge in COVID-19 cases and it became clear that the work they'd been doing on increasing Alberta's contact-tracing capacity needed to be enacted immediately.  Medical students mobilized ""Within the first 24 hours of having those discussions we had already mobilized our first groups of medical students,"" she said. ""Five days later we had trained 150 of them to be ready to go."" Schindler said these U of C medical students are playing a vital role in contacting Albertans who have come in contact with someone who tested positive for COVID-19. ""It means that for every case, we identify everyone they have been in contact with while they were able to spread the illness, and connect with them,"" she said. ""This has allowed us to identify people who were sick and get them rapid access to medical care, keep people with less serious symptoms safely at home, and help people take action to protect their friends and family from becoming ill too."" Schindler said countries that have done this thoroughly and well, including South Korea, Japan, and Singapore, have been able to slow the spread in their communities.  Resources being shared nationwide Dr. Jasmine Pawa with Public Health Physicians of Canada (PHPC) said this is a great example of using available resources in the most appropriate ways support the system. ""I think that there's lots of learning for medical students and being a part of this and in the value of public health and public health responses to this kind of work,"" she said. ""I think it's important for us to always balance making the best use of our capacity with appropriate training and direction and that's something that's really happening with an example like this."" Pawa said PHPC is now sharing the resources developed in Calgary — including training materials and an overview of the process —with members throughout Canada. ""There are many places across the country looking at doing things like this,"" she said. ""They've shared that they appreciated the resources."" Pawa said it's possible that nurses and other health-care workers could also be brought into the fold and trained to do contact tracing. 'It's excellent' Dru Marshall, provost for the University of Calgary, said this is a good chance for students to learn, and be of good use. ""It's a fantastic opportunity for medical or nursing students to be doing that from an epidemiological understanding of disease and how disease can be transmitted rapidly in the population. I think it's excellent,"" she said. ""It's also of course most importantly supporting the health-care system at a time that we need it most."" Marshall said it's just one example of how the U of C is supporting the fight against COVID-19. ""We have a really interesting connection happening between social work, nursing, and medicine to provide a supportive environment for students both on our campus and in the community,"" she said.""We also have some of our great researchers on the front line doing COVID-19 research and looking at policies around COVID, and some wonderful researchers helping the province map out the time course of what's happening in Alberta."" University of Alberta med students are currently being trained by Schindler and her teammates. They will join the province's response Thursday.",University of Calgary,University of Alberta,University of Calgary medical students quadruple province's COVID-19 contact-tracing capacity,https://www.cbc.ca/news/canada/calgary/u-of-c-covid-19-contact-tracing-1.5509022,,,,,,,,,,,,,,,,,,
2020-03-16,Canada,Alberta,All,2.0,1.0,,Government Website,"Record of decision of the Chief Medical Officer of Health prohibiting attendance at early childhood service programs, day cares, out of school care, preschool programs, schools, post-secondary institutions and other educational settings in Alberta, for the purpose of lessening the impact of the public health emergency caused by the prevalence of COVID-19 in Alberta.",Government of Alberta,,CMOH order 01-2020 : 2020 COVID-19 response,https://open.alberta.ca/publications/cmoh-order-01-2020-2020-covid-19-response,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,Government Website,"Record of decision of the Chief Medical Officer of Health prohibiting attendance at mass gatherings of more than 50 attendees, public recreational facilities and private entertainment facilities, and bars and nightclubs, for the purpose of lessening the impact of the public health emergency caused by the prevalence of COVID-19 in Alberta. Restrictions to food-serving facilities such as restaurants and coffee shops are also set out.",Government of Alberta,,CMOH order 02-2020 : 2020 COVID-19 response,https://open.alberta.ca/publications/cmoh-order-02-2020-2020-covid-19-response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Overview Although public health measures are in place to quickly identify potential cases, all Albertans must take personal steps to help prevent the spread of COVID-19. Steps you can take To protect yourself and others: practice physical distancing wash hands often with soap and water for at least 20 seconds cover coughs and sneezes with a tissue or your elbow avoid touching your face with unwashed hands avoid travel outside Canada watch for COVID-19 symptoms: cough, fever, shortness of breath, runny nose or sore throat Follow mandatory self-isolation requirements: 14 days if you recently returned from travel outside of Canada or are a close contact of someone who has tested positive for COVID-19, plus an additional 10 days from the onset of symptoms, should they occur, whichever is longer 10 days minimum if you develop any COVID-19 symptoms, or until the symptoms resolve, whichever is longer If you have concerns about your health: take the COVID-19 self-assessment call Health Link 811 for further instructions if directed by the self-assessment tool do not go to an ER or clinic – if you need immediate medical attention, call 911 and inform them you may have COVID-19 Practice physical distancing Physical distancing involves taking steps to limit the number of people you come into close contact with. It can help you reduce the risk of getting sick. This is not the same as self-isolation. You do not need to remain indoors, but you do need to avoid being in close contact with people. We are asking all Albertans to practice physical distancing to help protect themselves and limit the spread of COVID-19. To protect yourself and others: keep at least 6 feet (about the length of a hockey stick) from others when going out for groceries, medical trips and other essential needs limit the number of times you leave your home for errands try to shop at less busy times order online to have groceries or other items delivered if possiblego for a walk in your neighbourhood or park while maintaining distance from others avoid overcrowding in elevators or other enclosed spaces follow Alberta’s mandatory restrictions on mass gatherings wash or sanitize your hands after touching communal surfaces Medical masks Medical masks include N95 masks and surgical or procedure masks. N95 masks protect from exposure to biological aerosols that may contain viruses or bacteria. They are generally only required during specific, high-risk medical procedures. Surgical or procedure masks provide a barrier to splashes, droplets, saliva or spit. They are not designed to fit tightly against the face. Medical masks must be kept for health care workers and others providing direct care to COVID-19 patients and will not beiverted away from these groups. Non-medical masks Wearing a non-medical mask, such as a homemade cloth mask, has not been proven to protect the person wearing it. However, it may be helpful in protecting others around you. Face coverings should only be used in addition to other steps to protect yourself and others from COVID-19. Face coverings are another way to cover your mouth and nose to prevent respiratory droplets from contaminating other people or surfaces. Additionally, wearing a mask may stop you from touching your nose and mouth. If you choose to use a non-medical face mask: you must wash your hands immediately before putting it on and immediately after taking it off (in addition to practicing good hand hygiene while wearing it) it should fit well (non-gaping) you should not share it with others Face masks can become contaminated on the outside, or when touched by your hands. When wearing a mask, take the following precautions to protect yourself: avoid touching your face mask while using it change a cloth mask as soon as it gets damp or soiled put it directly into the washing machine or a bag that can be emptied into the washing machine and then disposed of cloth masks can be laundered with other items using a hot cycle, and then dried thoroughly. non-medical masks that cannot be washed should be discarded and replaced as soon as they get damp, soiled or crumpled dispose of masks properly in a lined garbage bin don't leave discarded masks in shopping carts, on the ground, etc. The most important steps you can take to prevent the spread of infection are: consistent adherence to good hygiene such as proper hand washing following all public health orders staying home whenever possible and practicing physical distancing when you need to go out This is why people who have a cough or respiratory symptoms must wear masks and wash their hands when visiting an emergency department or clinic. Enforcement On March 25, Alberta’s Chief Medical Officer of Health issued orders under the Public Health Act to legally require returning international travellers, close contact of confirmed cases, and people exhibiting COVID-19 symptoms to self-isolate. Law enforcement agencies have been granted full authority to enforce public health orders and issue fines: Through amendments to the Public Health Act, community peace officers and police will be able to issue tickets to enforce COVID-19 public health orders. Fines administered through tickets for violating an order have increased from up to $100 per day to a prescribed fine of $1,000 per occurrence. Courts will also have increased powers to administer fines of up to $100,000 for a first offence and up to $500,000 for a subsequent offence for more serious violations. These new fines will be in force over the coming days. If you know someone who is not self-isolating when they are legally required to: take proper precautions and distance yourself from the person to limit your risk of exposure if they have symptoms remind the person that not following public health orders is against the law and puts people at risk",Government of Alberta,,Help prevent the spread,https://www.alberta.ca/prevent-the-spread.aspx,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,Accredited News Agency,"CALGARY -- A new provincial policy on COVID-19 testing is moving the focus away from travellers with mild symptoms and concentrating on groups most at risk. Under the new setup, the general population and people who returned to Alberta in March after travelling abroad are encouraged to stay at home for a period of 14 days, physically distancing themselves from others, instead of seeking testing. Prioritized testing is in place for the following groups if symptoms appear.  People who are hospitalized with respiratory illness. Residents of continuing care and other similar facilities. People who returned from travelling abroad between March 8 and March 12 (before the self-isolation protocols were in place. Healthcare workers with respiratory symptoms ""Changing our testing protocols will allow us to focus Alberta’s testing capacity on those most at risk,"" said Dr. Deena Hinshaw, Alberta's chief medical officer of health, in a statement released Monday morning. ""This is consistent with the approach happening across Canada. It will enable us to strategically use our testing resources. Our new approach reflects the fact that the most important thing anyone can do if they have mild symptoms isn’t to get tested – it’s to stay home and self-isolate.""As of Sunday, there were 259 confirmed cases of COVID-19 in Alberta — 164 in the Calgary Zone — and 16 of the cases were contracted through community transmission. According to the province, Alberta Health Services is working to ensure travellers receive proper advice on self-isolation and monitoring symptoms upon their return to Alberta. The testing policy change goes into effect immediately but tests will be conducted on anyone who has been previously told by Health Link that they will be tested. Correction: The original version of this story indicated the self-isolation period for people returning to Alberta after international travel was 10 days. The self-isolation period remains 14 days for travellers",Government of Alberta,,"High risk cases, not travellers, focus of Alberta's new COVID-19 testing policy",https://calgary.ctvnews.ca/high-risk-cases-not-travellers-focus-of-alberta-s-new-covid-19-testing-policy-1.4864148,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,Canada,Alberta,All,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,Government Website,"As a result of the evolving COVID-19 pandemic, attendance at certain businesses and organizations across the province will be prohibited effective immediately.  “This was a difficult decision to make, but we must do everything we can to protect the safety of Albertans and limit the spread of COVID-19. Grocery stores, pharmacies, delivery services and other essential businesses will continue to provide Albertans with the goods and services they need, and we’ll look to Alberta’s business leaders to find innovative ways to continue remote operations and protect jobs. These businesses must do everything they can to safeguard the well-being of the hardworking employees on the front lines.” Jason Kenney, Premier Restrictions will be in place for the following classifications of business: Close contact businesses including hair salons and barbershops, tattoo and piercing studios, esthetic services, as well as wellness studios and clinics and non-emergency and non-critical health services provided by regulated health professionals or registered professionals including dentistry, physiotherapy, massage, podiatry, chiropractic and optometry services. Dine-in restaurants will no longer be able to offer dine-in service. Take-out and delivery services will continue to be available. Non-essential retail services that fall into the categories of clothing, computer and gaming stores, and services in shopping malls and shopping centres such as hobby and toys, gift and specialty items and furniture. A more complete list of affected businesses is available online. In addition, people are prohibited from attending gatherings of more than 15, and they must observe two metres of social distancing. This includes: open spaces such as trails, fields and parks public and private gatherings where people are brought together in a single room or space at the same time, including funerals, weddings and other formal and informal events Further details on gathering restrictions are available online. Workplaces that have not been ordered to close can continue to have more than 15 workers on a worksite as long as those business maintain public health measures, including two metre social distancing, hygiene enforcement and processes that ensure that any person who is ill does not attend these spaces. “These are aggressive measures and we don’t take them lightly. We need to do everything we can to flatten the curve and keep people healthy. I strongly encourage all Albertans to stay close to home as we are all in this together. Our collective action will protect our family, friends and neighbours.” Dr. Deena Hinshaw, Chief Medical Officer of Health Any business or organization not following the public health order will be subject to a fine. Courts have the power to administer fines of up to $100,000 for a first offence and up to $500,000 for a subsequent offence for more serious violations. Individuals aware of any businesses violating these orders should submit a complaint online immediately. Quick facts All Albertans have a responsibility to help prevent the spread. Take steps to protect yourself and others: practise social distancing stay home and away from others if sick or in isolation practise good hygiene – wash hands often for at least 20 seconds, cover coughs and sneezes, and avoid touching your face monitor for symptoms, such as cough, fever, fatigue or difficulty breathing. Anyone who has health concerns or is experiencing symptoms of COVID-19 should complete an online COVID-19 self-assessment. For recommendations on protecting yourself and your community, visit alberta.ca/COVID19.",Government of Alberta,,Additional restrictions to stop spread of COVID-19,https://www.alberta.ca/release.cfm?xID=699352B09D594-F45A-923E-5404AC0E22DE1433,2.0,1.0,,Government Website,"As a result of the evolving COVID-19 pandemic, attendance at certain businesses and organizations across the province will be prohibited effective immediately.  “This was a difficult decision to make, but we must do everything we can to protect the safety of Albertans and limit the spread of COVID-19. Grocery stores, pharmacies, delivery services and other essential businesses will continue to provide Albertans with the goods and services they need, and we’ll look to Alberta’s business leaders to find innovative ways to continue remote operations and protect jobs. These businesses must do everything they can to safeguard the well-being of the hardworking employees on the front lines.” Jason Kenney, Premier Restrictions will be in place for the following classifications of business: Close contact businesses including hair salons and barbershops, tattoo and piercing studios, esthetic services, as well as wellness studios and clinics and non-emergency and non-critical health services provided by regulated health professionals or registered professionals including dentistry, physiotherapy, massage, podiatry, chiropractic and optometry services. Dine-in restaurants will no longer be able to offer dine-in service. Take-out and delivery services will continue to be available. Non-essential retail services that fall into the categories of clothing, computer and gaming stores, and services in shopping malls and shopping centres such as hobby and toys, gift and specialty items and furniture. A more complete list of affected businesses is available online. In addition, people are prohibited from attending gatherings of more than 15, and they must observe two metres of social distancing. This includes: open spaces such as trails, fields and parks public and private gatherings where people are brought together in a single room or space at the same time, including funerals, weddings and other formal and informal events Further details on gathering restrictions are available online. Workplaces that have not been ordered to close can continue to have more than 15 workers on a worksite as long as those business maintain public health measures, including two metre social distancing, hygiene enforcement and processes that ensure that any person who is ill does not attend these spaces. “These are aggressive measures and we don’t take them lightly. We need to do everything we can to flatten the curve and keep people healthy. I strongly encourage all Albertans to stay close to home as we are all in this together. Our collective action will protect our family, friends and neighbours.” Dr. Deena Hinshaw, Chief Medical Officer of Health Any business or organization not following the public health order will be subject to a fine. Courts have the power to administer fines of up to $100,000 for a first offence and up to $500,000 for a subsequent offence for more serious violations. Individuals aware of any businesses violating these orders should submit a complaint online immediately. Quick facts All Albertans have a responsibility to help prevent the spread. Take steps to protect yourself and others: practise social distancing stay home and away from others if sick or in isolation practise good hygiene – wash hands often for at least 20 seconds, cover coughs and sneezes, and avoid touching your face monitor for symptoms, such as cough, fever, fatigue or difficulty breathing. Anyone who has health concerns or is experiencing symptoms of COVID-19 should complete an online COVID-19 self-assessment. For recommendations on protecting yourself and your community, visit alberta.ca/COVID19.",Government of Alberta,,Additional restrictions to stop spread of COVID-19,https://www.alberta.ca/release.cfm?xID=699352B09D594-F45A-923E-5404AC0E22DE1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,Canada,Alberta,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
